234.0 12.0 2
245.0 59.0 -1
19.0 109.0 1
238.0 14.0 2
263.0 20.0 2
37.0 110.0 1
255.0 58.0 -1
148.0 187.0 1
106.0 140.0 1
139.0 139.0 1
224.0 71.0 -1
97.0 150.0 1
296.0 75.0 -1
124.0 142.0 1
12.0 123.0 1
234.0 12.0 2
245.0 59.0 -1
19.0 109.0 1
238.0 14.0 2
263.0 20.0 2
255.0 58.0 -1
148.0 187.0 1
106.0 140.0 1
139.0 139.0 1
290.0 79.0 -1
223.0 73.0 -1
97.0 151.0 1
296.0 75.0 -1
122.0 143.0 1
12.0 123.0 1
234.0 12.0 2
245.0 59.0 -1
19.0 109.0 1
238.0 14.0 2
263.0 20.0 2
255.0 58.0 -1
148.0 187.0 1
106.0 140.0 1
139.0 139.0 1
171.0 40.0 2
289.0 79.0 -1
223.0 73.0 -1
96.0 152.0 1
296.0 75.0 -1
121.0 143.0 1
12.0 123.0 1
234.0 12.0 2
245.0 59.0 -1
19.0 109.0 1
238.0 14.0 2
263.0 20.0 2
255.0 58.0 -1
148.0 187.0 1
106.0 140.0 1
139.0 139.0 1
155.0 34.0 2
93.0 144.0 1
171.0 40.0 2
288.0 79.0 -1
223.0 73.0 -1
96.0 152.0 1
296.0 75.0 -1
120.0 143.0 1
12.0 123.0 1
234.0 12.0 2
245.0 59.0 -1
19.0 109.0 1
255.0 58.0 -1
148.0 187.0 1
106.0 140.0 1
139.0 139.0 1
155.0 34.0 2
93.0 144.0 1
171.0 41.0 2
288.0 80.0 -1
223.0 73.0 -1
96.0 152.0 1
296.0 75.0 -1
120.0 143.0 1
12.0 123.0 1
234.0 12.0 2
245.0 59.0 -1
19.0 109.0 1
255.0 58.0 -1
106.0 140.0 1
139.0 139.0 1
173.0 41.0 2
155.0 34.0 2
95.0 144.0 1
171.0 41.0 2
288.0 79.0 -1
223.0 73.0 -1
96.0 152.0 1
296.0 75.0 -1
120.0 142.0 1
12.0 123.0 1
234.0 12.0 2
245.0 59.0 -1
19.0 109.0 1
106.0 140.0 1
139.0 139.0 1
176.0 41.0 2
173.0 41.0 2
155.0 34.0 2
96.0 144.0 1
171.0 41.0 2
289.0 79.0 -1
223.0 73.0 -1
96.0 152.0 1
296.0 75.0 -1
121.0 142.0 1
12.0 123.0 1
245.0 59.0 -1
106.0 140.0 1
139.0 139.0 1
179.0 41.0 2
176.0 41.0 2
173.0 41.0 2
155.0 34.0 2
96.0 144.0 1
171.0 41.0 2
290.0 79.0 -1
223.0 73.0 -1
98.0 153.0 1
296.0 75.0 -1
122.0 141.0 1
12.0 123.0 1
245.0 59.0 -1
106.0 140.0 1
139.0 139.0 1
232.0 34.0 2
181.0 40.0 2
179.0 41.0 2
176.0 41.0 2
173.0 41.0 2
155.0 34.0 2
96.0 144.0 1
171.0 41.0 2
292.0 79.0 -1
223.0 73.0 -1
98.0 153.0 1
296.0 75.0 -1
122.0 141.0 1
12.0 123.0 1
245.0 59.0 -1
106.0 140.0 1
139.0 139.0 1
126.0 185.0 1
232.0 34.0 2
181.0 40.0 2
179.0 41.0 2
176.0 41.0 2
173.0 41.0 2
155.0 34.0 2
96.0 144.0 1
171.0 41.0 2
294.0 79.0 -1
223.0 73.0 -1
98.0 153.0 1
296.0 75.0 -1
123.0 141.0 1
12.0 123.0 1
245.0 59.0 -1
106.0 140.0 1
139.0 139.0 1
104.0 154.0 1
127.0 184.0 1
232.0 34.0 2
181.0 40.0 2
179.0 41.0 2
176.0 41.0 2
173.0 41.0 2
155.0 34.0 2
96.0 144.0 1
171.0 41.0 2
296.0 79.0 -1
223.0 73.0 -1
98.0 153.0 1
296.0 75.0 -1
124.0 141.0 1
106.0 140.0 1
139.0 139.0 1
187.0 37.0 2
237.0 33.0 2
104.0 154.0 1
127.0 184.0 1
232.0 34.0 2
181.0 40.0 2
179.0 41.0 2
176.0 41.0 2
173.0 41.0 2
155.0 34.0 2
96.0 144.0 1
171.0 41.0 2
298.0 79.0 -1
223.0 73.0 -1
98.0 153.0 1
296.0 75.0 -1
125.0 139.0 1
106.0 140.0 1
188.0 36.0 2
238.0 32.0 2
104.0 155.0 1
127.0 184.0 1
232.0 34.0 2
181.0 40.0 2
179.0 41.0 2
176.0 41.0 2
173.0 41.0 2
155.0 34.0 2
96.0 144.0 1
171.0 41.0 2
299.0 79.0 -1
223.0 73.0 -1
98.0 153.0 1
296.0 75.0 -1
126.0 139.0 1
106.0 140.0 1
231.0 73.0 -1
188.0 36.0 2
239.0 32.0 2
105.0 156.0 1
127.0 184.0 1
232.0 34.0 2
181.0 40.0 2
179.0 41.0 2
176.0 41.0 2
173.0 41.0 2
155.0 34.0 2
96.0 144.0 1
171.0 41.0 2
299.0 79.0 -1
223.0 73.0 -1
98.0 153.0 1
296.0 75.0 -1
126.0 138.0 1
231.0 73.0 -1
188.0 36.0 2
240.0 32.0 2
105.0 156.0 1
127.0 184.0 1
232.0 34.0 2
181.0 40.0 2
179.0 41.0 2
176.0 41.0 2
173.0 41.0 2
155.0 34.0 2
96.0 144.0 1
171.0 41.0 2
300.0 79.0 -1
223.0 73.0 -1
98.0 153.0 1
126.0 137.0 1
231.0 73.0 -1
188.0 36.0 2
240.0 32.0 2
106.0 157.0 1
127.0 184.0 1
232.0 34.0 2
181.0 40.0 2
179.0 41.0 2
176.0 41.0 2
173.0 41.0 2
155.0 34.0 2
96.0 144.0 1
171.0 41.0 2
300.0 79.0 -1
223.0 73.0 -1
98.0 153.0 1
126.0 137.0 1
304.0 80.0 -1
222.0 225.0 1
231.0 73.0 -1
188.0 36.0 2
240.0 32.0 2
109.0 157.0 1
127.0 184.0 1
232.0 34.0 2
181.0 40.0 2
179.0 41.0 2
176.0 41.0 2
173.0 41.0 2
155.0 34.0 2
96.0 144.0 1
171.0 41.0 2
300.0 79.0 -1
98.0 153.0 1
128.0 136.0 1
305.0 79.0 -1
222.0 224.0 1
231.0 73.0 -1
188.0 36.0 2
240.0 32.0 2
110.0 157.0 1
127.0 184.0 1
232.0 34.0 2
181.0 40.0 2
179.0 41.0 2
176.0 41.0 2
173.0 41.0 2
155.0 34.0 2
96.0 144.0 1
171.0 41.0 2
300.0 79.0 -1
98.0 153.0 1
128.0 136.0 1
305.0 79.0 -1
222.0 223.0 1
231.0 73.0 -1
188.0 36.0 2
240.0 32.0 2
110.0 157.0 1
127.0 184.0 1
232.0 34.0 2
181.0 40.0 2
179.0 41.0 2
176.0 41.0 2
173.0 41.0 2
96.0 144.0 1
171.0 41.0 2
300.0 79.0 -1
98.0 153.0 1
128.0 135.0 1
305.0 79.0 -1
221.0 222.0 1
231.0 73.0 -1
188.0 36.0 2
240.0 32.0 2
109.0 166.0 1
127.0 184.0 1
232.0 34.0 2
181.0 40.0 2
179.0 41.0 2
176.0 41.0 2
173.0 41.0 2
96.0 144.0 1
300.0 79.0 -1
98.0 153.0 1
127.0 134.0 1
306.0 79.0 -1
221.0 220.0 1
231.0 73.0 -1
188.0 36.0 2
240.0 32.0 2
110.0 165.0 1
127.0 184.0 1
232.0 34.0 2
181.0 40.0 2
179.0 41.0 2
176.0 41.0 2
96.0 144.0 1
300.0 79.0 -1
98.0 153.0 1
126.0 132.0 1
137.0 170.0 1
307.0 77.0 -1
221.0 219.0 1
231.0 73.0 -1
188.0 36.0 2
240.0 32.0 2
110.0 165.0 1
127.0 184.0 1
232.0 34.0 2
181.0 40.0 2
179.0 41.0 2
300.0 79.0 -1
98.0 153.0 1
124.0 132.0 1
139.0 170.0 1
308.0 76.0 -1
221.0 218.0 1
231.0 73.0 -1
188.0 36.0 2
240.0 32.0 2
111.0 159.0 1
127.0 184.0 1
232.0 34.0 2
181.0 40.0 2
300.0 79.0 -1
98.0 153.0 1
124.0 127.0 1
246.0 21.0 2
139.0 170.0 1
309.0 78.0 -1
221.0 217.0 1
231.0 73.0 -1
188.0 36.0 2
240.0 32.0 2
111.0 159.0 1
127.0 184.0 1
300.0 79.0 -1
125.0 127.0 1
248.0 21.0 2
246.0 21.0 2
139.0 170.0 1
310.0 78.0 -1
221.0 215.0 1
231.0 73.0 -1
188.0 36.0 2
240.0 32.0 2
113.0 165.0 1
127.0 184.0 1
300.0 79.0 -1
125.0 126.0 1
249.0 20.0 2
171.0 220.0 1
248.0 21.0 2
246.0 21.0 2
139.0 170.0 1
310.0 78.0 -1
221.0 215.0 1
231.0 73.0 -1
188.0 36.0 2
240.0 32.0 2
113.0 167.0 1
300.0 79.0 -1
125.0 126.0 1
249.0 20.0 2
171.0 220.0 1
248.0 21.0 2
246.0 21.0 2
139.0 170.0 1
310.0 78.0 -1
220.0 214.0 1
231.0 73.0 -1
188.0 36.0 2
240.0 32.0 2
113.0 168.0 1
300.0 79.0 -1
125.0 125.0 1
249.0 19.0 2
171.0 220.0 1
248.0 21.0 2
246.0 21.0 2
139.0 170.0 1
310.0 78.0 -1
217.0 214.0 1
231.0 73.0 -1
240.0 32.0 2
113.0 169.0 1
300.0 79.0 -1
124.0 125.0 1
249.0 19.0 2
171.0 220.0 1
248.0 21.0 2
246.0 21.0 2
139.0 170.0 1
310.0 78.0 -1
217.0 210.0 1
240.0 32.0 2
113.0 170.0 1
300.0 79.0 -1
123.0 125.0 1
249.0 19.0 2
171.0 215.0 1
248.0 21.0 2
246.0 21.0 2
139.0 170.0 1
311.0 79.0 -1
221.0 210.0 1
114.0 172.0 1
300.0 79.0 -1
123.0 125.0 1
249.0 19.0 2
170.0 211.0 1
248.0 21.0 2
246.0 21.0 2
139.0 170.0 1
312.0 79.0 -1
221.0 209.0 1
115.0 173.0 1
123.0 125.0 1
249.0 19.0 2
171.0 211.0 1
248.0 21.0 2
246.0 21.0 2
139.0 170.0 1
312.0 79.0 -1
220.0 207.0 1
116.0 175.0 1
124.0 131.0 1
249.0 19.0 2
171.0 210.0 1
248.0 21.0 2
246.0 21.0 2
139.0 170.0 1
313.0 79.0 -1
220.0 206.0 1
116.0 176.0 1
123.0 131.0 1
249.0 19.0 2
171.0 209.0 1
248.0 21.0 2
246.0 21.0 2
139.0 170.0 1
313.0 79.0 -1
216.0 203.0 1
116.0 176.0 1
122.0 125.0 1
257.0 30.0 2
183.0 25.0 2
249.0 19.0 2
171.0 209.0 1
248.0 21.0 2
246.0 21.0 2
139.0 170.0 1
313.0 79.0 -1
216.0 202.0 1
116.0 175.0 1
122.0 125.0 1
257.0 30.0 2
184.0 24.0 2
249.0 19.0 2
171.0 209.0 1
248.0 21.0 2
246.0 21.0 2
139.0 170.0 1
313.0 79.0 -1
216.0 202.0 1
116.0 174.0 1
122.0 125.0 1
140.0 156.0 1
257.0 30.0 2
184.0 23.0 2
249.0 19.0 2
172.0 204.0 1
248.0 21.0 2
246.0 21.0 2
139.0 170.0 1
313.0 79.0 -1
216.0 201.0 1
116.0 174.0 1
122.0 124.0 1
140.0 155.0 1
257.0 30.0 2
184.0 23.0 2
249.0 19.0 2
172.0 204.0 1
248.0 21.0 2
246.0 21.0 2
313.0 79.0 -1
215.0 201.0 1
116.0 174.0 1
122.0 123.0 1
185.0 21.0 2
122.0 30.0 2
140.0 154.0 1
257.0 30.0 2
184.0 23.0 2
249.0 19.0 2
172.0 204.0 1
248.0 21.0 2
313.0 79.0 -1
215.0 200.0 1
116.0 174.0 1
122.0 123.0 1
185.0 20.0 2
121.0 30.0 2
139.0 153.0 1
257.0 30.0 2
184.0 23.0 2
249.0 19.0 2
165.0 202.0 1
313.0 79.0 -1
215.0 200.0 1
120.0 173.0 1
122.0 124.0 1
185.0 20.0 2
121.0 30.0 2
139.0 151.0 1
257.0 30.0 2
184.0 23.0 2
249.0 19.0 2
165.0 202.0 1
313.0 79.0 -1
214.0 200.0 1
120.0 174.0 1
121.0 123.0 1
185.0 20.0 2
121.0 30.0 2
139.0 150.0 1
257.0 30.0 2
184.0 23.0 2
249.0 19.0 2
165.0 201.0 1
313.0 79.0 -1
213.0 200.0 1
121.0 174.0 1
121.0 123.0 1
230.0 23.0 2
185.0 20.0 2
121.0 30.0 2
139.0 149.0 1
257.0 30.0 2
184.0 23.0 2
165.0 201.0 1
313.0 79.0 -1
213.0 200.0 1
121.0 174.0 1
120.0 123.0 1
126.0 183.0 1
231.0 23.0 2
185.0 20.0 2
121.0 30.0 2
138.0 148.0 1
257.0 30.0 2
184.0 23.0 2
165.0 200.0 1
313.0 79.0 -1
213.0 199.0 1
121.0 174.0 1
120.0 122.0 1
126.0 184.0 1
231.0 23.0 2
185.0 20.0 2
121.0 30.0 2
138.0 148.0 1
257.0 30.0 2
184.0 23.0 2
165.0 200.0 1
313.0 79.0 -1
212.0 198.0 1
121.0 174.0 1
120.0 123.0 1
126.0 185.0 1
232.0 24.0 2
185.0 20.0 2
121.0 30.0 2
137.0 148.0 1
257.0 30.0 2
184.0 23.0 2
165.0 200.0 1
313.0 79.0 -1
210.0 197.0 1
121.0 174.0 1
117.0 120.0 1
126.0 186.0 1
232.0 24.0 2
185.0 20.0 2
121.0 30.0 2
137.0 148.0 1
257.0 30.0 2
184.0 23.0 2
164.0 199.0 1
313.0 79.0 -1
209.0 194.0 1
121.0 174.0 1
117.0 121.0 1
126.0 186.0 1
233.0 23.0 2
185.0 20.0 2
121.0 30.0 2
137.0 148.0 1
257.0 30.0 2
184.0 23.0 2
164.0 198.0 1
313.0 79.0 -1
208.0 194.0 1
121.0 174.0 1
116.0 121.0 1
127.0 187.0 1
233.0 23.0 2
185.0 20.0 2
121.0 30.0 2
137.0 148.0 1
257.0 30.0 2
184.0 23.0 2
164.0 194.0 1
208.0 193.0 1
121.0 174.0 1
116.0 121.0 1
259.0 29.0 2
126.0 187.0 1
233.0 23.0 2
185.0 20.0 2
121.0 30.0 2
137.0 148.0 1
184.0 23.0 2
165.0 193.0 1
207.0 192.0 1
121.0 174.0 1
116.0 121.0 1
259.0 29.0 2
127.0 188.0 1
234.0 22.0 2
185.0 20.0 2
121.0 30.0 2
137.0 148.0 1
184.0 23.0 2
164.0 193.0 1
206.0 192.0 1
121.0 174.0 1
115.0 120.0 1
133.0 138.0 1
259.0 29.0 2
128.0 188.0 1
234.0 22.0 2
185.0 20.0 2
121.0 30.0 2
137.0 148.0 1
164.0 192.0 1
205.0 191.0 1
121.0 174.0 1
114.0 120.0 1
132.0 138.0 1
259.0 29.0 2
128.0 190.0 1
234.0 22.0 2
185.0 20.0 2
121.0 30.0 2
137.0 148.0 1
164.0 193.0 1
205.0 191.0 1
121.0 174.0 1
113.0 120.0 1
238.0 24.0 2
132.0 138.0 1
259.0 29.0 2
128.0 192.0 1
234.0 22.0 2
185.0 20.0 2
121.0 30.0 2
137.0 148.0 1
165.0 193.0 1
205.0 191.0 1
121.0 174.0 1
113.0 120.0 1
239.0 23.0 2
132.0 139.0 1
259.0 29.0 2
128.0 198.0 1
234.0 22.0 2
121.0 30.0 2
137.0 148.0 1
165.0 193.0 1
205.0 191.0 1
121.0 174.0 1
113.0 121.0 1
239.0 23.0 2
132.0 138.0 1
259.0 29.0 2
129.0 199.0 1
234.0 22.0 2
137.0 148.0 1
165.0 193.0 1
206.0 191.0 1
121.0 174.0 1
114.0 121.0 1
239.0 23.0 2
132.0 137.0 1
259.0 29.0 2
129.0 200.0 1
234.0 22.0 2
137.0 148.0 1
166.0 193.0 1
206.0 190.0 1
114.0 121.0 1
201.0 23.0 2
239.0 23.0 2
132.0 136.0 1
259.0 29.0 2
129.0 201.0 1
234.0 22.0 2
137.0 148.0 1
166.0 193.0 1
206.0 190.0 1
114.0 122.0 1
136.0 30.0 2
201.0 23.0 2
239.0 23.0 2
132.0 135.0 1
259.0 29.0 2
129.0 201.0 1
234.0 22.0 2
137.0 148.0 1
167.0 192.0 1
206.0 190.0 1
114.0 121.0 1
136.0 30.0 2
201.0 23.0 2
239.0 23.0 2
133.0 135.0 1
259.0 29.0 2
129.0 202.0 1
234.0 22.0 2
137.0 148.0 1
166.0 192.0 1
207.0 190.0 1
113.0 121.0 1
137.0 30.0 2
201.0 23.0 2
239.0 23.0 2
132.0 134.0 1
259.0 29.0 2
130.0 202.0 1
234.0 22.0 2
166.0 191.0 1
207.0 188.0 1
112.0 121.0 1
204.0 23.0 2
248.0 31.0 2
137.0 30.0 2
201.0 23.0 2
239.0 23.0 2
132.0 134.0 1
259.0 29.0 2
131.0 203.0 1
234.0 22.0 2
166.0 189.0 1
206.0 187.0 1
112.0 121.0 1
205.0 24.0 2
204.0 23.0 2
249.0 31.0 2
138.0 30.0 2
201.0 23.0 2
239.0 23.0 2
131.0 134.0 1
259.0 29.0 2
132.0 203.0 1
234.0 22.0 2
166.0 188.0 1
206.0 186.0 1
112.0 120.0 1
206.0 24.0 2
204.0 23.0 2
250.0 31.0 2
139.0 30.0 2
201.0 23.0 2
239.0 23.0 2
130.0 133.0 1
259.0 29.0 2
132.0 204.0 1
234.0 22.0 2
166.0 185.0 1
205.0 184.0 1
111.0 120.0 1
207.0 24.0 2
204.0 23.0 2
251.0 30.0 2
139.0 30.0 2
201.0 23.0 2
239.0 23.0 2
130.0 133.0 1
259.0 29.0 2
132.0 204.0 1
234.0 22.0 2
166.0 183.0 1
205.0 177.0 1
111.0 120.0 1
207.0 24.0 2
204.0 23.0 2
251.0 30.0 2
139.0 30.0 2
201.0 23.0 2
239.0 23.0 2
129.0 133.0 1
132.0 205.0 1
166.0 181.0 1
204.0 176.0 1
111.0 119.0 1
207.0 23.0 2
204.0 23.0 2
251.0 30.0 2
139.0 30.0 2
201.0 23.0 2
239.0 23.0 2
128.0 133.0 1
136.0 205.0 1
166.0 174.0 1
204.0 175.0 1
111.0 119.0 1
207.0 23.0 2
204.0 23.0 2
251.0 30.0 2
139.0 30.0 2
201.0 23.0 2
239.0 23.0 2
128.0 133.0 1
136.0 205.0 1
166.0 173.0 1
204.0 173.0 1
110.0 119.0 1
207.0 23.0 2
204.0 23.0 2
251.0 30.0 2
139.0 30.0 2
201.0 23.0 2
239.0 23.0 2
128.0 132.0 1
136.0 205.0 1
166.0 173.0 1
204.0 170.0 1
110.0 118.0 1
207.0 23.0 2
204.0 23.0 2
251.0 30.0 2
139.0 30.0 2
201.0 23.0 2
127.0 132.0 1
136.0 206.0 1
166.0 171.0 1
199.0 169.0 1
109.0 118.0 1
207.0 23.0 2
204.0 23.0 2
251.0 30.0 2
139.0 30.0 2
201.0 23.0 2
126.0 131.0 1
136.0 206.0 1
165.0 169.0 1
198.0 168.0 1
108.0 118.0 1
207.0 23.0 2
204.0 23.0 2
251.0 30.0 2
139.0 30.0 2
201.0 23.0 2
125.0 132.0 1
133.0 208.0 1
165.0 168.0 1
197.0 167.0 1
107.0 118.0 1
207.0 23.0 2
204.0 23.0 2
251.0 30.0 2
139.0 30.0 2
125.0 133.0 1
132.0 210.0 1
165.0 168.0 1
197.0 168.0 1
107.0 118.0 1
207.0 23.0 2
204.0 23.0 2
251.0 30.0 2
139.0 30.0 2
125.0 133.0 1
132.0 215.0 1
165.0 169.0 1
196.0 168.0 1
107.0 119.0 1
207.0 23.0 2
204.0 23.0 2
251.0 30.0 2
139.0 30.0 2
125.0 133.0 1
133.0 216.0 1
164.0 169.0 1
195.0 169.0 1
107.0 121.0 1
207.0 23.0 2
204.0 23.0 2
251.0 30.0 2
139.0 30.0 2
125.0 133.0 1
132.0 217.0 1
163.0 169.0 1
195.0 168.0 1
108.0 122.0 1
207.0 23.0 2
251.0 30.0 2
139.0 30.0 2
125.0 133.0 1
132.0 218.0 1
163.0 168.0 1
194.0 168.0 1
109.0 122.0 1
207.0 23.0 2
251.0 30.0 2
139.0 30.0 2
125.0 133.0 1
132.0 218.0 1
163.0 168.0 1
193.0 168.0 1
109.0 121.0 1
290.0 31.0 2
207.0 23.0 2
251.0 30.0 2
125.0 133.0 1
132.0 219.0 1
162.0 168.0 1
192.0 166.0 1
109.0 120.0 1
290.0 31.0 2
207.0 23.0 2
251.0 30.0 2
125.0 133.0 1
131.0 219.0 1
162.0 168.0 1
192.0 165.0 1
109.0 121.0 1
290.0 31.0 2
207.0 23.0 2
125.0 133.0 1
136.0 220.0 1
162.0 166.0 1
192.0 165.0 1
109.0 121.0 1
290.0 31.0 2
125.0 133.0 1
137.0 221.0 1
162.0 165.0 1
192.0 159.0 1
110.0 120.0 1
290.0 31.0 2
125.0 133.0 1
138.0 223.0 1
163.0 164.0 1
193.0 159.0 1
110.0 120.0 1
290.0 31.0 2
125.0 133.0 1
140.0 224.0 1
165.0 164.0 1
195.0 159.0 1
110.0 120.0 1
290.0 31.0 2
125.0 133.0 1
142.0 226.0 1
166.0 164.0 1
196.0 160.0 1
112.0 120.0 1
290.0 31.0 2
125.0 133.0 1
144.0 227.0 1
167.0 164.0 1
198.0 159.0 1
113.0 121.0 1
290.0 31.0 2
125.0 133.0 1
144.0 227.0 1
167.0 159.0 1
198.0 159.0 1
113.0 120.0 1
233.0 25.0 2
290.0 31.0 2
144.0 227.0 1
167.0 159.0 1
197.0 159.0 1
112.0 120.0 1
233.0 25.0 2
290.0 31.0 2
144.0 227.0 1
167.0 158.0 1
196.0 158.0 1
110.0 120.0 1
234.0 24.0 2
290.0 31.0 2
144.0 227.0 1
166.0 158.0 1
195.0 157.0 1
109.0 119.0 1
234.0 24.0 2
290.0 31.0 2
144.0 227.0 1
166.0 157.0 1
195.0 157.0 1
108.0 119.0 1
234.0 23.0 2
290.0 31.0 2
144.0 227.0 1
165.0 157.0 1
194.0 156.0 1
105.0 118.0 1
234.0 22.0 2
290.0 31.0 2
144.0 227.0 1
164.0 156.0 1
192.0 154.0 1
103.0 118.0 1
234.0 22.0 2
144.0 227.0 1
163.0 155.0 1
190.0 153.0 1
103.0 118.0 1
234.0 22.0 2
144.0 227.0 1
162.0 154.0 1
189.0 151.0 1
102.0 118.0 1
155.0 30.0 2
234.0 22.0 2
144.0 227.0 1
162.0 153.0 1
189.0 148.0 1
99.0 117.0 1
155.0 30.0 2
234.0 22.0 2
144.0 227.0 1
162.0 151.0 1
189.0 146.0 1
99.0 117.0 1
262.0 32.0 2
155.0 30.0 2
234.0 22.0 2
144.0 227.0 1
162.0 149.0 1
188.0 143.0 1
98.0 116.0 1
263.0 31.0 2
155.0 30.0 2
234.0 22.0 2
144.0 227.0 1
161.0 148.0 1
188.0 141.0 1
97.0 115.0 1
156.0 24.0 2
263.0 31.0 2
155.0 30.0 2
234.0 22.0 2
144.0 227.0 1
161.0 147.0 1
188.0 140.0 1
96.0 115.0 1
156.0 24.0 2
263.0 31.0 2
155.0 30.0 2
234.0 22.0 2
160.0 147.0 1
187.0 139.0 1
95.0 116.0 1
156.0 24.0 2
263.0 31.0 2
155.0 30.0 2
234.0 22.0 2
159.0 141.0 1
187.0 138.0 1
93.0 117.0 1
156.0 24.0 2
263.0 31.0 2
155.0 30.0 2
234.0 22.0 2
158.0 140.0 1
184.0 138.0 1
92.0 117.0 1
261.0 31.0 2
156.0 24.0 2
263.0 31.0 2
155.0 30.0 2
234.0 22.0 2
158.0 140.0 1
184.0 137.0 1
91.0 117.0 1
262.0 31.0 2
156.0 24.0 2
263.0 31.0 2
155.0 30.0 2
234.0 22.0 2
158.0 140.0 1
184.0 136.0 1
90.0 117.0 1
262.0 31.0 2
156.0 24.0 2
263.0 31.0 2
155.0 30.0 2
234.0 22.0 2
157.0 140.0 1
184.0 135.0 1
89.0 116.0 1
263.0 30.0 2
156.0 24.0 2
263.0 31.0 2
155.0 30.0 2
234.0 22.0 2
157.0 140.0 1
183.0 134.0 1
88.0 115.0 1
263.0 30.0 2
156.0 24.0 2
263.0 31.0 2
155.0 30.0 2
156.0 139.0 1
182.0 133.0 1
88.0 115.0 1
82.0 115.0 1
263.0 30.0 2
156.0 24.0 2
263.0 31.0 2
155.0 30.0 2
155.0 138.0 1
182.0 133.0 1
88.0 115.0 1
213.0 24.0 2
81.0 115.0 1
263.0 30.0 2
156.0 24.0 2
263.0 31.0 2
155.0 30.0 2
154.0 138.0 1
180.0 133.0 1
88.0 115.0 1
96.0 107.0 1
213.0 24.0 2
80.0 115.0 1
262.0 30.0 2
156.0 24.0 2
263.0 31.0 2
153.0 138.0 1
178.0 132.0 1
88.0 115.0 1
96.0 107.0 1
213.0 24.0 2
78.0 115.0 1
261.0 30.0 2
156.0 24.0 2
263.0 31.0 2
153.0 137.0 1
177.0 131.0 1
88.0 115.0 1
97.0 106.0 1
213.0 24.0 2
76.0 116.0 1
261.0 30.0 2
156.0 24.0 2
263.0 31.0 2
153.0 137.0 1
177.0 130.0 1
88.0 115.0 1
97.0 106.0 1
212.0 24.0 2
76.0 117.0 1
261.0 30.0 2
156.0 24.0 2
153.0 136.0 1
177.0 130.0 1
88.0 115.0 1
97.0 105.0 1
213.0 24.0 2
74.0 117.0 1
261.0 30.0 2
156.0 24.0 2
153.0 136.0 1
175.0 130.0 1
88.0 115.0 1
148.0 134.0 1
96.0 105.0 1
212.0 24.0 2
73.0 118.0 1
261.0 30.0 2
156.0 24.0 2
153.0 136.0 1
176.0 126.0 1
88.0 115.0 1
258.0 32.0 2
211.0 25.0 2
146.0 134.0 1
95.0 104.0 1
212.0 24.0 2
71.0 118.0 1
261.0 30.0 2
156.0 24.0 2
153.0 136.0 1
174.0 126.0 1
88.0 115.0 1
256.0 32.0 2
209.0 25.0 2
144.0 134.0 1
94.0 103.0 1
212.0 24.0 2
69.0 118.0 1
261.0 30.0 2
156.0 24.0 2
153.0 136.0 1
172.0 125.0 1
88.0 115.0 1
64.0 118.0 1
255.0 33.0 2
208.0 25.0 2
142.0 134.0 1
93.0 102.0 1
212.0 24.0 2
69.0 118.0 1
261.0 30.0 2
156.0 24.0 2
153.0 136.0 1
170.0 123.0 1
88.0 115.0 1
167.0 124.0 1
62.0 118.0 1
254.0 33.0 2
208.0 25.0 2
141.0 133.0 1
92.0 102.0 1
212.0 24.0 2
69.0 118.0 1
261.0 30.0 2
156.0 24.0 2
153.0 136.0 1
170.0 123.0 1
88.0 115.0 1
167.0 124.0 1
60.0 118.0 1
253.0 34.0 2
208.0 25.0 2
139.0 132.0 1
92.0 102.0 1
212.0 24.0 2
69.0 118.0 1
261.0 30.0 2
156.0 24.0 2
153.0 136.0 1
170.0 123.0 1
88.0 115.0 1
149.0 23.0 2
167.0 124.0 1
58.0 118.0 1
253.0 34.0 2
208.0 26.0 2
138.0 132.0 1
92.0 102.0 1
212.0 24.0 2
69.0 118.0 1
261.0 30.0 2
156.0 24.0 2
153.0 136.0 1
170.0 123.0 1
88.0 115.0 1
149.0 23.0 2
167.0 124.0 1
57.0 117.0 1
253.0 34.0 2
208.0 26.0 2
138.0 131.0 1
92.0 102.0 1
212.0 24.0 2
69.0 118.0 1
261.0 30.0 2
156.0 24.0 2
153.0 136.0 1
170.0 123.0 1
149.0 22.0 2
167.0 124.0 1
56.0 117.0 1
253.0 34.0 2
209.0 26.0 2
138.0 131.0 1
92.0 102.0 1
212.0 24.0 2
69.0 118.0 1
261.0 30.0 2
156.0 24.0 2
153.0 136.0 1
170.0 123.0 1
149.0 22.0 2
166.0 124.0 1
54.0 117.0 1
253.0 34.0 2
209.0 26.0 2
137.0 131.0 1
92.0 104.0 1
212.0 24.0 2
69.0 118.0 1
261.0 30.0 2
156.0 24.0 2
153.0 136.0 1
170.0 123.0 1
149.0 23.0 2
166.0 124.0 1
53.0 117.0 1
253.0 34.0 2
209.0 26.0 2
137.0 131.0 1
91.0 105.0 1
212.0 24.0 2
69.0 118.0 1
261.0 30.0 2
156.0 24.0 2
153.0 136.0 1
170.0 123.0 1
149.0 23.0 2
165.0 124.0 1
52.0 118.0 1
253.0 34.0 2
209.0 26.0 2
136.0 131.0 1
90.0 104.0 1
212.0 24.0 2
69.0 118.0 1
261.0 30.0 2
156.0 24.0 2
153.0 136.0 1
170.0 123.0 1
149.0 23.0 2
164.0 124.0 1
52.0 119.0 1
253.0 34.0 2
